post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:t2mygj6utk4w6azgasg7g2qe/app.bsky.feed.post/3lehuypcze22m,bafyreibl7cwnkpjhif2bf7m4f33jiomddeansjrrfz62xex5xkhlwfbdsu,post,2024-12-29T20:42:51.449Z,gossipcop-3023813681,0,0,bangtannat20.bsky.social,9,19,
at://did:plc:vai7i6h2gy2lyjtxi72xu6pe/app.bsky.feed.post/3lehuy5ho5k2n,bafyreic6mbldk7sg77snytpgd32caz7qbkivsw24cfrcd6bf5jjtdallte,post,2024-12-29T20:42:32.743Z,gossipcop-3023813681,1,0,saltanil.bsky.social,259,186,
at://did:plc:35ly6wx35ajkwfhjmfafuuqg/app.bsky.feed.post/3lehuxdwzdk2f,bafyreidrpoaa3tjnph7xlnyudsynx4ej25izqtpl6gtyzvqosrhpasnnl4,post,2024-12-29T20:42:05.982Z,gossipcop-3023813681,2,0,runead.bsky.social,115,100,
at://did:plc:s2pjw6kuhivxbnbg7qpub6kg/app.bsky.feed.post/3lehuve676b2n,bafyreicaulq5xg6ro2zwa36kzv3kq6yhamue2fls35mcunbgnhjsjcvd7q,post,2024-12-29T20:41:01.869Z,gossipcop-3023813681,3,1,kitbeary.bsky.social,1452,420,
at://did:plc:enx75y6swljqo734mzfmd6no/app.bsky.feed.post/3lehuug5boc2f,bafyreids3vtdj7jhmnnaqdxhnvtt36i35df6brzwckoqq3zewj2og5dfvy,post,2024-12-29T20:40:27.621Z,gossipcop-3023813681,1,0,obijuanjalapeno.bsky.social,8919,2012,
at://did:plc:xsybg6pr4pfmpd446ijkoasc/app.bsky.feed.post/3lehutps2ab2k,bafyreicddify5ockgjbvh4qivs3htyoiiepfqzrgzmcd7xgk5jh6rrarv4,post,2024-12-29T20:40:03.78004800Z,gossipcop-3023813681,0,0,botdaf1.bsky.social,1084,4,
at://did:plc:clxsxgsirkou6amuuodq44o2/app.bsky.feed.post/3lehutit65c2z,bafyreibxqzns7st3veb7yvdjliiogn7d7qvv7lujjrxydxwd5nwunbretm,post,2024-12-29T20:39:56.876Z,gossipcop-3023813681,0,0,moanab.bsky.social,16,34,
at://did:plc:6c5k2bjvg6pchmoue2rm7ici/app.bsky.feed.post/3lehuqiwqos2y,bafyreifawhxxoxwafvwgjv6lneqjakc6xgoek4lhv4qfuyjb77url7qs24,post,2024-12-29T20:38:16.336Z,gossipcop-3023813681,0,0,wfmj21news.bsky.social,113,3,
at://did:plc:qk7dlldo25ynoa4aa4tt7yxt/app.bsky.feed.post/3lehumaz4ae22,bafyreif2wwdcocuvaild4lqt6umisfphaqyisgudw2z734uk643e7zypoq,post,2024-12-29T20:35:53.807Z,gossipcop-3023813681,2,0,mamabear64.bsky.social,1630,2371,
at://did:plc:j45cwydngasqcktrd4cdi6tx/app.bsky.feed.post/3lehum465a22t,bafyreibim6xec4oogcikjuvuy3kku3twr7nq6szora24lrxlcgiui45s7q,post,2024-12-29T20:35:48.728Z,gossipcop-3023813681,2,0,alistaircoleman.bsky.social,5663,410,
at://did:plc:shzsuwm2h54hhq5fvk5gblu7/app.bsky.feed.post/3lehul2jkzs2s,bafyreibr2hfo3rxzmfc4satl2dlvg7t5f72wnn7n3tdpssi7veizzg3kru,post,2024-12-29T20:35:13.448Z,gossipcop-3023813681,1,0,flightrisky.bsky.social,1565,3691,
at://did:plc:mgny2cunqa3zabb7mpe7djk3/app.bsky.feed.post/3lehukm67ss2v,bafyreia4s7mk7hk5s2lfejxttcbamyuwbqubuoskn54q5wtahgnpvasry4,post,2024-12-29T20:34:58.399Z,gossipcop-3023813681,3,0,redwellyfeats.bsky.social,2256,3121,
at://did:plc:4avwpcsp4lgf3t65pj2ksxpk/app.bsky.feed.post/3lehuh6vkb227,bafyreibrfd7f7p4vswugfqbpvjeol5papa6jyughkhedvlkvxczbbg324y,post,2024-12-29T20:33:03.820Z,gossipcop-3023813681,1,0,davidearlgrant.bsky.social,51,55,
at://did:plc:4q5mlo4p7r6irk4qlw7ijlmb/app.bsky.feed.post/3lehufcxr4k2v,bafyreidvi3lqvjnu7t3yulfgrspqgau3wce243oqfoa55wyrtr4fzdi4pq,post,2024-12-29T20:32:00.970Z,gossipcop-3023813681,3,1,tmikpop.bsky.social,1992,2,
at://did:plc:jc2zny73y7cypoz6ed55ttq4/app.bsky.feed.post/3lehud63xn22u,bafyreif52ddjyucxo22tfwo2d2hp7eiejypopd4ndnj74vzrznz2wmh53q,post,2024-12-29T20:30:48.765Z,gossipcop-3023813681,0,0,alayina.bsky.social,745,434,
at://did:plc:qa2hlohwh7j3yeusm3g6pcko/app.bsky.feed.post/3lehuqbudl22i,bafyreibepgqaith36aqisf27mq5nihq2ktnsigiymnkpixtfdgjbjswwbe,post,2024-12-29T20:38:08.826Z,gossipcop-3023813681,5,0,freestevechung.bsky.social,612,763,
at://did:plc:c7r6em6gfvz6ohf4wyadeur2/app.bsky.feed.post/3lehu7zcuj22x,bafyreihzewav27nghgz2uqqu6k4l3b3ltsesjftsqel7qfuiih53xhmjgi,post,2024-12-29T20:29:03.078Z,gossipcop-3023813681,3,1,yahaboot.bsky.social,380,188,
at://did:plc:f2lkgjny323dcyhe4cnql7lv/app.bsky.feed.post/3lehu6ebnxk24,bafyreidiexjlgvp7zfyvs5fgoiswkkhb73wipnnniub3xaa7tjj6ashtre,post,2024-12-29T20:28:07.470Z,gossipcop-3023813681,0,0,ciih.bsky.social,101,146,
at://did:plc:2nh34bnnmghnto53hpwxqqnn/app.bsky.feed.post/3lehu3m6vcn2y,bafyreictgpnjgbb2irxnxcg2lhvul66l4ldyf3e73tuznxnnvw2duap4fq,post,2024-12-29T20:26:34Z,gossipcop-3023813681,0,0,eshahaber.bsky.social,214,146,
at://did:plc:i4l6aq2q44esd6tmot2ozbam/app.bsky.feed.post/3lehu3h3zu22r,bafyreibgmfl47clnyexfdl2dxdkxb3n36b3o5sj6wuat7s5ioo3fxmgmk4,post,2024-12-29T20:26:29.768Z,gossipcop-3023813681,7,0,geneben.bsky.social,575,386,
at://did:plc:2jb3duw4wm23zzk6mncik5pg/app.bsky.feed.post/3lehu2s5uk22m,bafyreieekexrfbz7ptrhks2ear6ofip6r5ztup4excqditypko55yzmyse,post,2024-12-29T20:26:07.808Z,gossipcop-3023813681,1,0,mobill.bsky.social,734,1701,
at://did:plc:yjqce3c6sxsg232a574xtgqs/app.bsky.feed.post/3lehu2bxoj22w,bafyreidlprwk24jgzg5symk4qegytqb4idgvkjtztzsj74uhu3432onkay,post,2024-12-29T20:25:50.828Z,gossipcop-3023813681,0,0,kaygirl8lawana.bsky.social,2696,4060,
at://did:plc:c7r6em6gfvz6ohf4wyadeur2/app.bsky.feed.post/3lehtz7ducs2x,bafyreiaecbjx4xim6gfjpayx7fuqtqqcupojpo7ltjxutlcmxg4ituboqu,post,2024-12-29T20:25:14.518Z,gossipcop-3023813681,1,0,yahaboot.bsky.social,380,188,
at://did:plc:5w56ksetxpur6xsfmcf2qvmd/app.bsky.feed.post/3lehtwhbtkk2l,bafyreiaplavqoejfstny36sff7rpqwmedxlvhcrskzychw5xpipdxoze5q,post,2024-12-29T20:23:42.186Z,gossipcop-3023813681,3,0,theunhingedbookmom.bsky.social,59,41,
at://did:plc:gaakuv2nyicqxxdn47hpnqkb/app.bsky.feed.post/3lehtuhajgk2m,bafyreigfd6jj43klcvoruvzcpdj3e3op52x5gqwbemw6utzyhwskkyebjy,post,2024-12-29T20:22:35.035Z,gossipcop-3023813681,0,0,taodeolhoemnois.bsky.social,64,62,
at://did:plc:uusikrokxkmdvdm4p2vauvir/app.bsky.feed.post/3lehtrjf42k2w,bafyreiccr7do2giz7vcgya6cz6ydd4vzguhwmoawq4h5qqq5dz7ot6fs6a,post,2024-12-29T20:20:56.619Z,gossipcop-3023813681,0,0,toxteth1.bsky.social,1647,2965,
at://did:plc:qt43texsrealuea5a2mrs6v6/app.bsky.feed.post/3lehtr3w42u2r,bafyreigamg3ek6vo2tiaxo2ut3ns54uuzeikx2eigmoxf3xdk3pxvt4abq,post,2024-12-29T20:20:42.491Z,gossipcop-3023813681,0,0,radioscorpio.bsky.social,8,31,
at://did:plc:oiyocdig5byuej35ujugz7ah/app.bsky.feed.post/3lehtpaiji22n,bafyreidjfnn46yrzvvckuve5nveahqfcybcrpsstxxkibe7ssjb4plmmje,post,2024-12-29T20:19:40.175Z,gossipcop-3023813681,0,0,onemoonbelow.bsky.social,36,41,
at://did:plc:g47wcc5xj7lxkbx64wfpaj7z/app.bsky.feed.post/3lehtnjlkt22t,bafyreia4xdo6mebbuqfp2g744zpcahremep6gx6log3w7ju342aca3iaou,post,2024-12-29T20:18:42.613Z,gossipcop-3023813681,1,0,gameism.bsky.social,2382,155,
at://did:plc:7gsravl42po2amqdbrkzojrs/app.bsky.feed.post/3lehtjz2bmc2z,bafyreigjuabk6dsuulnfsu4k664lg73u2ou5ahy7eghihzq3oq5i5ebj2i,post,2024-12-29T20:16:44.605Z,gossipcop-3023813681,0,0,patimete.bsky.social,60,75,
at://did:plc:m73ukby4ozsax345wxukwnl4/app.bsky.feed.post/3lehtjkbydc2w,bafyreihcsp3ztlswn3zubsm4ibole7hbzsmyw4krhcn6vj4hj3ymwbntsa,post,2024-12-29T20:16:29.130Z,gossipcop-3023813681,1,0,hypnoscream.bsky.social,1070,331,
at://did:plc:4t6hibmhp67jagjn465whbb2/app.bsky.feed.post/3lehtjcsl7227,bafyreifbcpjiutm7vby4ffqxvb265xixo3r3op6nocotrbnnmtxakhygei,post,2024-12-29T20:16:21.284Z,gossipcop-3023813681,0,0,echoneia.bsky.social,352,329,
at://did:plc:obbqix54x6u37ztxjfiftqvx/app.bsky.feed.post/3lehtijce2k2u,bafyreifj34mqpa6375fkfzzaqztdrxko3ohnqqwvwgctg7u7qw5jxpyddu,post,2024-12-29T20:15:54.538Z,gossipcop-3023813681,1,0,drmarkpbarry.bsky.social,1045,241,
at://did:plc:yyh4jvem6rx4kwsqxdmh3kow/app.bsky.feed.post/3lehthqpfgs2z,bafyreic5hslbcq6ahsf2jvplysq62tgnvkk6vv6auuvybadskjzrkuzy3i,post,2024-12-29T20:15:28.751Z,gossipcop-3023813681,1,0,watchingevil.bsky.social,3847,3150,
at://did:plc:mq2lqmlzhuc4huumeuqrkdl6/app.bsky.feed.post/3lehtgia5tp23,bafyreidwdlcc7yci2pymlpdhys4qrw3xtazvd6uqj3zequ2sz5ox6r2a4q,post,2024-12-29T20:14:44.607Z,gossipcop-3023813681,0,0,ppenvivo.bsky.social,10,19,
at://did:plc:wwhxhdtgakhxjzacxlacsn6n/app.bsky.feed.post/3lehtfzbqm22f,bafyreicqnbqztu45yxrhobvlzpkdisapj5age7pgvkclmpsoylwkqcskmq,post,2024-12-29T20:14:30.633Z,gossipcop-3023813681,0,0,admiralmpj.bsky.social,21677,21116,
at://did:plc:7zrua2fb33rc4ian4bstz3yf/app.bsky.feed.post/3lehteprokk27,bafyreial4vcgl75xfwvr6vwysd5bzyhmnnhfusdanlzzq64mipy34f5mga,post,2024-12-29T20:13:47.115Z,gossipcop-3023813681,1,0,patalucrecia.bsky.social,109,107,
at://did:plc:tkb23r6pnhh27s2o2txjbrte/app.bsky.feed.post/3lehtbrj77k2b,bafyreid3vqe2d3bneuwvdayvn6lryj2xwxjyysjhqaf3roc7xbgefurihm,post,2024-12-29T20:12:08.271Z,gossipcop-3023813681,2,0,nathanfrommi.bsky.social,1529,1005,
at://did:plc:36bp7stdlixbhesnnkjwgc4r/app.bsky.feed.post/3lehtbgy34s2k,bafyreiehp3llde5nvh4qskeq66exeuxusbxoojyp2gloyvf2qtmmn7ajlq,post,2024-12-29T20:11:57.223Z,gossipcop-3023813681,1,0,malgorzata2.bsky.social,897,661,
at://did:plc:jxzjpg4p4giu4oycq2oaljip/app.bsky.feed.post/3leht3uucsf2h,bafyreiekbgypesip2qsmw5yk4j2e77xypgl4fr2s2ofyhs32c6m5l7l4xm,post,2024-12-29T20:10:12.812844+00:00,gossipcop-3023813681,1,1,cp24-rss.bsky.social,1936,4,
at://did:plc:zwatyaetqxnycra2e267k5kx/app.bsky.feed.post/3leht3atjo22l,bafyreib6eryja5rtr3j6oaquxev3l5pfzsmjnwbfar3il2sbde37ah6lya,post,2024-12-29T20:08:29.453Z,gossipcop-3023813681,0,0,fagtanica.bsky.social,50,40,
at://did:plc:bvrawoup4yccxwrxacdmikc4/app.bsky.feed.post/3leht3akcqk2s,bafyreifrd7fctomsgkb3blnlhce2w4twnqlaer2vrwaflckiqgbsn2zlkq,post,2024-12-29T20:08:29.155Z,gossipcop-3023813681,0,0,tinykooandmikey.bsky.social,3,9,
at://did:plc:qt43texsrealuea5a2mrs6v6/app.bsky.feed.post/3lehsyz6thc2u,bafyreibic53eay6jqpyaqu6ffra3l6gtqk4g4laokzgfqjfdmqmt36alve,post,2024-12-29T20:07:14.325Z,gossipcop-3023813681,0,0,radioscorpio.bsky.social,8,31,
at://did:plc:5oxnjt7sug5pczkrgviuzyms/app.bsky.feed.post/3lehsyh4xy32q,bafyreibiw26swmbaqpmc7i34huojmwukyormiao4vcezo5dtw7sdg4nxpq,post,2024-12-29T20:06:55.246258+00:00,gossipcop-3023813681,1,0,nkkln.bsky.social,313,671,
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3lehsxl5gcl2q,bafyreicuqm4g63prvqhnowytwwgjqif7722ypnttr7otqhaiiqwnup2ekq,post,2024-12-29T20:06:25.861152+00:00,gossipcop-3023813681,0,0,toppnews.bsky.social,53,67,
at://did:plc:jqxwtfzcjtvrxxon52fc55sg/app.bsky.feed.post/3lehsvi7us42z,bafyreid2l53gc2bvensvlocz4twjvk7o5r6p4hzlgkneasadjfggp75aky,post,2024-12-29T20:05:15.875Z,gossipcop-3023813681,2,0,momoftwo.bsky.social,10028,10627,
at://did:plc:irxdqpoxqzotqwmfjj4u7pg6/app.bsky.feed.post/3lehsv4l6vy2g,bafyreidbjz2uyzotuqsyfngt5uzzw4x3pwj4fhifioi2gw7u7ltmyr724q,post,2024-12-29T20:05:02Z,gossipcop-3023813681,0,0,todayheadline.bsky.social,102,21,
at://did:plc:bhfukusx3zolwqoxpsvxwog6/app.bsky.feed.post/3lehst22kqs26,bafyreignwiw5ura4rmm7c52ck6l6gb6p4mnir5d7e2omp27tvngaebhw2a,post,2024-12-29T20:03:53.912Z,gossipcop-3023813681,1,0,starfishyy.bsky.social,164,145,
at://did:plc:7v3irvxqo5q7dpzblngyd5n5/app.bsky.feed.post/3lehssmfr7k25,bafyreignwp43rjo4mpnrks34grusuxp6j3qxccm2c6asw5kqb2vxwflsee,post,2024-12-29T20:03:39.599Z,gossipcop-3023813681,0,0,tammybeth.bsky.social,323,141,
at://did:plc:7qcoebam3h7y4fjwiyf3ez74/app.bsky.feed.post/3lehsshszvk2x,bafyreifqfrqn7vggq2d6bxcaid3x5m52tgdxduklgpskcf2ji4a5agj2fy,post,2024-12-29T20:03:34.787Z,gossipcop-3023813681,0,0,jenniekim1.bsky.social,2,12,
at://did:plc:llggups2kp7s6xevvy2fxlee/app.bsky.feed.post/3lehss2javk25,bafyreif3wptfvo43ehfpwcvpblyupqnrlpccygl542px3lchhij3ibogqe,post,2024-12-29T20:03:20.836Z,gossipcop-3023813681,0,0,oldergf.bsky.social,173,319,
at://did:plc:ilsz3iyvtqyxpgsbwlwsoj6m/app.bsky.feed.post/3lehspu47ak2k,bafyreicjsl6lpkrdhphtyfywil67ortgjhvmpsyqrmtdwi6oylzdp3rqz4,post,2024-12-29T20:02:07.010Z,gossipcop-3023813681,1,0,badassfitnessbitch.bsky.social,4077,3611,
at://did:plc:2vbzj7npcjyneq22rvgwhxfn/app.bsky.feed.post/3lehsozg55a23,bafyreicsmzhcg4rgxxpjflgqedjevmqi6fvq6uoyut332glnzo7nl63bva,post,2024-12-29T20:01:38Z,gossipcop-3023813681,0,0,tmsnetwork.co,471,1,
at://did:plc:oysvbqz43onfqcacaryh5tax/app.bsky.feed.post/3lehso3t7772w,bafyreielmnhitzzwi3uh5jl6z5aoccqrztfhvjzmkvpe6bf7uzqndxa6qi,post,2024-12-29T20:01:06Z,gossipcop-3023813681,0,0,jakmaron.bsky.social,49,8,
at://did:plc:tccbmesrmws4o676nlxlllik/app.bsky.feed.post/3lehslpyg6k2s,bafyreic6rr4t7tkoais43nbazlxb6oqsuy5ozzmck7akix3bhj4tow4n6u,post,2024-12-29T19:59:48.474Z,gossipcop-3023813681,1,0,diridahtar.bsky.social,104,165,
at://did:plc:trod5o6p2wzj2ofrsiyulapa/app.bsky.feed.post/3lehsl3dqlc2p,bafyreidtr6del4mq4mnv4l4qs4nu2on5mff3bx2vsfhijdbr7abdbnmw24,post,2024-12-29T19:59:26.825Z,gossipcop-3023813681,1,0,siyahamasicak.bsky.social,887,438,
at://did:plc:levfwy4n23kj46l7viim3f72/app.bsky.feed.post/3lehsjjxm4s2u,bafyreiasg447ye4ycxhbqkjh2uymxvfx2tw5555wwduj44sg7kehh6ff3u,post,2024-12-29T19:58:35.044Z,gossipcop-3023813681,1,0,sandikt.bsky.social,154,110,
at://did:plc:asbccfb3umvq2hxw4yvbdrib/app.bsky.feed.post/3lehsg7piwm2u,bafyreigmy5kxzdwhvvf3sik2vlmzfcoolwp3y2wt62r6rzpucb2z24fhji,post,2024-12-29T19:56:41Z,gossipcop-3023813681,0,0,jassmen2.bsky.social,45,1,
at://did:plc:nol3fiqafrp6pcnmoqjgaf6d/app.bsky.feed.post/3lehsfza64t2p,bafyreidgn6ys6v43ejtknbod7akrbdhmumonhxvoeakc6qplp2tadzsiua,post,2024-12-29T19:56:35Z,gossipcop-3023813681,0,0,secondstp.bsky.social,63,1,
at://did:plc:yyh4jvem6rx4kwsqxdmh3kow/app.bsky.feed.post/3lehscfklhc2f,bafyreibrjqouzx3lyv6hbznqyoa6g2maqp2btnbt4moyrbsg3u6yktu7xe,post,2024-12-29T19:54:35.545Z,gossipcop-3023813681,0,0,watchingevil.bsky.social,3847,3150,
at://did:plc:qtuwyb37kjwu2um7xgobil2r/app.bsky.feed.post/3lehsbb7hsm2z,bafyreiaoywx5iosiqrnvlmyp2sunwsfqt5bujntmyzerow7r2zqurxmyt4,post,2024-12-29T19:53:57.432Z,gossipcop-3023813681,0,0,lonewolf5326.bsky.social,795,1523,
at://did:plc:h4ba25qic3l2luymnmllm3yh/app.bsky.feed.post/3lehsb5e4hk2e,bafyreihjxqk2lihe4p6ybl2ehsresg3d5x43uzuvwb4f2injhoumtkga4q,post,2024-12-29T19:53:53.390Z,gossipcop-3023813681,0,0,thewarehousepod.bsky.social,218,133,
at://did:plc:erarg5oglt4m2r2cbxfnwrjc/app.bsky.feed.post/3lehsalnza22u,bafyreiccm6ztregjom5x47j34twzvoop5ixlkfnk46wth5ugvloecmfrzy,post,2024-12-29T19:53:34.821Z,gossipcop-3023813681,2,0,proxychicagosky.bsky.social,1101,54,
at://did:plc:h23zsqvzbr2gxonsse5pxikb/app.bsky.feed.post/3lehs55spxs2c,bafyreic6mgawnbhoko2epzps5utnth2ejwmr7bl6jlciiimloa4eu6gf3y,post,2024-12-29T19:51:39.651Z,gossipcop-3023813681,7,0,cuatrojosz.bsky.social,4045,1164,
at://did:plc:ho65jyr7nnsvojtzct2vgv5w/app.bsky.feed.post/3lehs4mllas2w,bafyreify7nfddfbt2qlldjvtpah4tzz5xvngakpgb2vtq7rqbtztjb7tae,post,2024-12-29T19:51:21.591Z,gossipcop-3023813681,0,0,aggieloveseggs.bsky.social,1769,1486,
at://did:plc:rxlmi5ny56j4bbqjwzwwk7li/app.bsky.feed.post/3lehs4bzeyv2l,bafyreigs37piofugbhrcugfqzsowtsk4dcxtkvmro6iumgaijk2hsgp6zq,post,2024-12-29T19:51:10.509Z,gossipcop-3023813681,2,0,maxedge.bsky.social,8391,9441,
at://did:plc:obbqix54x6u37ztxjfiftqvx/app.bsky.feed.post/3lehs47z6cc2h,bafyreicduvuc7ar2grpmrcd726rteuh37dvbffixnvlyqdo4hxettvueh4,post,2024-12-29T19:51:08.406Z,gossipcop-3023813681,1,0,drmarkpbarry.bsky.social,1045,241,
at://did:plc:hgw5qzf4zdi2sibjyojflbaz/app.bsky.feed.post/3lehs2kuamc2o,bafyreigic3pnyt3p64fityr254erjtdrs7khzgzrwn2sh2qia2afxekxhu,post,2024-12-29T19:50:12.666Z,gossipcop-3023813681,0,0,infinitemonkeys.bsky.social,147,197,
at://did:plc:ssqoljzytln7pigvfhae7jty/app.bsky.feed.post/3lehrzs64ec22,bafyreigbzm2izl26vqxurhzt4zdfhg5xzcoyw2oeivknmxmpb5neqhbdpu,post,2024-12-29T19:49:46Z,gossipcop-3023813681,0,0,netasgardusa.bsky.social,11,1,
at://did:plc:lm2uhaoqoe6yo76oeihndfyi/app.bsky.feed.post/3lehrrohcyy2u,bafyreig27v7zkerynzvhylkr7pjdglmpie5upffjmpeikvr3xfipojwmyy,post,2024-12-29T19:45:11+00:00,gossipcop-3023813681,1,0,conflicts.bsky.social,67,1,
at://did:plc:rdl2psx3exp4js6psz2q6ubp/app.bsky.feed.post/3lehrqofntc2e,bafyreicn5yl3kykqjkxkiquvgr6mdu5obea33k7c5iw5p3ekc5ys23j3k4,post,2024-12-29T19:44:40.840Z,gossipcop-3023813681,0,0,jleaguenews.bsky.social,168,18,
at://did:plc:motseb6cuwctlfgencagchr7/app.bsky.feed.post/3lehrofaazk2l,bafyreiakosrhrlxqtplkqfzzy5fp32tp2ip3reva4ivdn5rlqudes5swiq,post,2024-12-29T19:43:24.117Z,gossipcop-3023813681,1,0,erikdap.bsky.social,143,105,
at://did:plc:faczkbxsegmfpwbjgahx26x5/app.bsky.feed.post/3lehrnxeitc2i,bafyreibnm2zxpyhzok64wcchi5h72cbzpmhcw5fkynq4vt5dzxo53mw2gm,post,2024-12-29T19:43:09.566Z,gossipcop-3023813681,4,1,elizamalteser.bsky.social,133,146,
