post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:7ybrxs36l4627wwj6emvkxhi/app.bsky.feed.post/3ldel7yymoc2l,bafyreifuuhbi2kxa7sngko3ccg6hlaklofjsjplztviin53jxot4x77jaa,post,2024-12-15T19:44:48.205Z,gossipcop-4580247171,0,0,cassehn.bsky.social,20,20,
at://did:plc:s67z2z2yuzb44do32wovm7nx/app.bsky.feed.post/3ldd5y5w3bs2y,bafyreiewnqafy5cfq4f7m6pu6p3a5i67kumuiuxiu7iqf2kxw62d4sttpu,post,2024-12-15T06:15:06.570Z,gossipcop-4580247171,0,0,ccd75.bsky.social,179,82,
at://did:plc:2vbzj7npcjyneq22rvgwhxfn/app.bsky.feed.post/3ld3i6y2pwb2p,bafyreihpgq2kirjq6kmct4mxxrc2mm46pvh7aolcaaitw2szolcavhlxvu,post,2024-12-12T04:56:34Z,gossipcop-4580247171,0,0,tmsnetwork.co,471,1,
at://did:plc:v6mnbx4kgtnlgdpamhqr452i/app.bsky.feed.post/3ld2upduicc2u,bafyreih5rbqayikl4noojowounobdhceehkbv6soqe5feyzya22aywqm5y,post,2024-12-11T23:07:49.238Z,gossipcop-4580247171,0,0,quint0n.bsky.social,225,170,
at://did:plc:uwyzfywps6zaqjr7lcsqibfe/app.bsky.feed.post/3ld2ch2x47u27,bafyreic2vk33ar2lbbn2ibzao2sy2whkr226exdszqmrxvlpbvj4mzgmoe,post,2024-12-11T17:41:04Z,gossipcop-4580247171,2,0,aicmodernart.bsky.social,182,3,
at://did:plc:2vbzj7npcjyneq22rvgwhxfn/app.bsky.feed.post/3lcztgbgfjt2t,bafyreigmgpyj5ggyyanoytcp63b7e5i36mwxzotj5sqnfc7mwjvo6o3eim,post,2024-12-11T13:12:10Z,gossipcop-4580247171,0,0,tmsnetwork.co,471,1,
at://did:plc:doxhhgtxqiv47tmcovpbcqai/app.bsky.feed.post/3lcyhukryoe2l,bafyreics4ohaxip3tre5fwoevx4g6qkcf2eetdgtcpparffl5366lk2uje,post,2024-12-11T00:12:44Z,gossipcop-4580247171,0,0,geniousgrow.bsky.social,229,0,
at://did:plc:2vbzj7npcjyneq22rvgwhxfn/app.bsky.feed.post/3lcxtps6wge2t,bafyreiap6lvcxeqltosaykw6sxnnwnx2jwteihfooxfv7v6kyu33obt7lu,post,2024-12-10T18:12:11Z,gossipcop-4580247171,0,0,tmsnetwork.co,471,1,
at://did:plc:vqssud4mplabgcpsk7ygp3bq/app.bsky.feed.post/3lcxrxp4ors2i,bafyreiciiu4oxp73wncesuoec4wrnnwqgqtbbdm5q3jgxg5n3okepsuyze,post,2024-12-10T17:40:49.033Z,gossipcop-4580247171,0,0,rhettmagnolia.bsky.social,691,1446,
at://did:plc:2vbzj7npcjyneq22rvgwhxfn/app.bsky.feed.post/3lcxn4qkkyc2p,bafyreiewlj74w2fht2jtqw4ngzzvaij4etdl6wslat4xhvaj67wrecgkku,post,2024-12-10T16:14:09Z,gossipcop-4580247171,0,0,tmsnetwork.co,471,1,
at://did:plc:vqctfee3lou7xrepan4luyoi/app.bsky.feed.post/3lcwgfdqxuv2y,bafyreibap4nqvdwanukf5p5ddgajuvmyd42nul5iddpcir3oy42bitingm,post,2024-12-10T04:41:00Z,gossipcop-4580247171,0,0,usdailyreport.bsky.social,9,1,
at://did:plc:sxbfu7giy35hcpekhb7khwer/app.bsky.feed.post/3lcvfwxx4sv2m,bafyreihhn6yw62pb724cozz52aa4ykbaegkalcoc6sez5mr42yanqzpvzy,post,2024-12-09T19:00:18+00:00,gossipcop-4580247171,0,0,inbella.bsky.social,241,1,
at://did:plc:f4q4dz4a57oqqlpjr7n7ehxj/app.bsky.feed.post/3lcvaetmsb52b,bafyreibpyfj762rerggecc6mxpjxvtjxaoebk566rwbrph47qu5ew4blqu,post,2024-12-09T17:20:40.708Z,gossipcop-4580247171,0,0,mm-gazzetta-sport.bsky.social,1943,1,
at://did:plc:ev7crf6ciwctafk7l42tan5u/app.bsky.feed.post/3lcuoq3teic22,bafyreiegzj4osuyqtklfvr7bum3jqrzoen5zvqkr42endgnr7nowegqaea,post,2024-12-09T12:04:53.486Z,gossipcop-4580247171,0,0,ofuxicooficial.bsky.social,517,94,
at://did:plc:hetmpsfx5dtygs4oqg2hapop/app.bsky.feed.post/3lcu7bqxeb72i,bafyreialqd65kct6ychexfbuuzwaqebdr3yboqumwdu6hcyeqp4m3kq4da,post,2024-12-09T07:28:24.490Z,gossipcop-4580247171,0,0,mm-fanpage-bot.bsky.social,2023,1,
at://did:plc:3bkmd2td7qdhqa3lwholh2c5/app.bsky.feed.post/3lct7cijp722w,bafyreicp4vtfhv4b5lamt56a3e52bqe55dp735c746dmcyimnrlfql4l5u,post,2024-12-08T21:56:11.173Z,gossipcop-4580247171,1,0,swhidden1210.bsky.social,26,14,
at://did:plc:yrk7vi7e3cnsm2y3wiexzstm/app.bsky.feed.post/3lcsqw4odbk2o,bafyreiajhlm66hxrvlmnpn4hkcfabkklccg4o3ejrnzecef7khp3wxaxqa,post,2024-12-08T17:38:43.700Z,gossipcop-4580247171,1,0,engagementrings.bsky.social,13,39,
at://did:plc:sgw2j3bag225yna2sosqubin/app.bsky.feed.post/3lcsp6pme222k,bafyreid5v5mm2m3c7i6zecg3zbzo7l4dypa7lest25ok7wdimrekam7rly,post,2024-12-08T17:07:44.513Z,gossipcop-4580247171,0,0,venustrinemars.bsky.social,65,71,
at://did:plc:nhdb2v7fipijnzskjrpuj2u6/app.bsky.feed.post/3lcsajpcxu22j,bafyreibpanzolvhf62lg4zeobrgygh2lm4ex7badvlr6unzvsysuelveii,post,2024-12-08T12:45:27.150Z,gossipcop-4580247171,0,0,plocsocial.bsky.social,37,23,
at://did:plc:r7bfu3mruyie4as46odtmfp2/app.bsky.feed.post/3lcrsvp3osc2r,bafyreicjckpk55khobqod3vaz3pygrtb5bf4ue5ac2jyxit6kthoasrani,post,2024-12-08T08:41:37.205Z,gossipcop-4580247171,1,0,globalthings.bsky.social,14,11,
at://did:plc:4ojxodba6hnw2evjzeqsfebn/app.bsky.feed.post/3lcrlq52rs22d,bafyreihizn2jxebcjw34c3kd4wbg3kwkgpk7uw4amacxhwcwad2bkodage,post,2024-12-08T06:33:14.336Z,gossipcop-4580247171,23,5,helenbarrett.bsky.social,8850,1553,
at://did:plc:tebm4fdyvbo66sldrscfgpda/app.bsky.feed.post/3lcrfgy7z6h2p,bafyreidv3eqb46gk44dfsyhzydideztxsnhmrp4y2szqiuwpehdlmqdoea,post,2024-12-08T04:40:43Z,gossipcop-4580247171,0,0,anaskhan671.bsky.social,66,1,
at://did:plc:sxbfu7giy35hcpekhb7khwer/app.bsky.feed.post/3lcqy7s5pps26,bafyreih2cac27iifgwvkgt6ubxrpwvses225kqv6pp4s7wzed3odkp6zuq,post,2024-12-08T00:44:02+00:00,gossipcop-4580247171,0,0,inbella.bsky.social,241,1,
at://did:plc:g43opaoltadnh3d6uoh6ni7p/app.bsky.feed.post/3lcqkghonwg2w,bafyreigi5fjfrsr7mf6jetfwroihtffrbjcqco46t7t47cugohpar4r2li,post,2024-12-07T20:37:14Z,gossipcop-4580247171,0,0,regnoticias.bsky.social,18,1,
at://did:plc:gdqojbmip6shpsxks2one2z3/app.bsky.feed.post/3lcqk5eqqcc2g,bafyreic76itlrpdnkabxtfsp2bt4x7fodirg43pt4w4xikpaaaafgcdgee,post,2024-12-07T20:32:11.381Z,gossipcop-4580247171,2,1,fabiaoliveira.bsky.social,7110,7,
at://did:plc:yuj53p74gcpc3lagqxg7rtz7/app.bsky.feed.post/3lcq2w2i24k2i,bafyreicgjjziprf3ez55kiflp4yfes5gfeapbylu7cfuorhxl33dcagkge,post,2024-12-07T15:59:39.602Z,gossipcop-4580247171,1,0,xnewshub.bsky.social,3648,9236,
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3lcpvxqqbq2z2,bafyreiheskflpfn7qnp7oqiiyqssodpa5xojg5e47rjchto4ku6cfwnd74,post,2024-12-07T14:29:48.000Z,gossipcop-4580247171,0,2,FlipboardBR.flipboard.com.ap.brid.gy,81,0,
at://did:plc:5w4j7u23krgal7vgdxm65xhx/app.bsky.feed.post/3lcpq5zah522i,bafyreigr4afx52lluoizk7kcahqnbvxr55ptrzroshgwgueqouqh4gx6s4,post,2024-12-07T12:47:15.580Z,gossipcop-4580247171,2,0,georgestrait2491.bsky.social,913,1424,
at://did:plc:sxbfu7giy35hcpekhb7khwer/app.bsky.feed.post/3lcpor3zsmr2a,bafyreibnk7ivyddx75mcigshz7koh5qtv4p32rcyoaiag7oaeyyhv2lfjm,post,2024-12-07T12:22:02+00:00,gossipcop-4580247171,0,0,inbella.bsky.social,241,1,
at://did:plc:tebm4fdyvbo66sldrscfgpda/app.bsky.feed.post/3lcphsrit7y2d,bafyreicmgncvz3sjyvppmyu77celssa3y44wmicvyxgqkpawmklppwekn4,post,2024-12-07T10:17:46Z,gossipcop-4580247171,0,0,anaskhan671.bsky.social,66,1,
at://did:plc:dxpggxxble37vuh7pwhtn5py/app.bsky.feed.post/3lcphlvz4u226,bafyreifofhejqf3ncnesui3zuldvoozatjglo74ye665nuzzd244fcdsdu,post,2024-12-07T10:13:58.276Z,gossipcop-4580247171,0,0,chottomatteo.bsky.social,51,379,
at://did:plc:doxhhgtxqiv47tmcovpbcqai/app.bsky.feed.post/3lcph6kowqx2i,bafyreiebnibauu6rzdwnxrpayri36cumhwkhfuzfelbhef77kjkp57niaa,post,2024-12-07T10:06:28Z,gossipcop-4580247171,0,0,geniousgrow.bsky.social,229,0,
at://did:plc:a4x3k3cec745ocvwtc7fu5yk/app.bsky.feed.post/3lcpfrfuyck2n,bafyreievpxfkosrfcicxwjxieidmjxwddbqcyuquypx37hqlofqyale7nm,post,2024-12-07T09:41:15.209Z,gossipcop-4580247171,0,0,maggiewheeler66.bsky.social,726,1384,
at://did:plc:345w5ovxsxjxtpm3fzoaozkh/app.bsky.feed.post/3lcpebfeebk2s,bafyreie66pamdv333mejrxmzfkhmmcvv2oi6xjewrtwgdiywba4klq7kim,post,2024-12-07T09:14:23.955476+00:00,gossipcop-4580247171,1,0,neurasensory.bsky.social,87,16,
at://did:plc:u35hy5crg73xtdrhfzarjnyt/app.bsky.feed.post/3lcpdcoqyim2r,bafyreibhcufrtcqk554h7pxgmpmji53qkpzw3xjuyrnl357n2phcyfemdu,post,2024-12-07T08:57:13.334702+00:00,gossipcop-4580247171,0,0,gtrendingsearch.bsky.social,5,1,
at://did:plc:doxhhgtxqiv47tmcovpbcqai/app.bsky.feed.post/3lcosotydgv2l,bafyreiht45xn2s7fqz4m2zwovubas2smodohnbmsuaas6z5z3shq2vvn7u,post,2024-12-07T03:59:46Z,gossipcop-4580247171,0,0,geniousgrow.bsky.social,229,0,
at://did:plc:doxhhgtxqiv47tmcovpbcqai/app.bsky.feed.post/3lcombzwmrs2n,bafyreidshufhan7qff576qnsn3he6u2whgbejqeyshphwvasv4d4ea6ise,post,2024-12-07T02:05:14Z,gossipcop-4580247171,0,0,geniousgrow.bsky.social,229,0,
at://did:plc:lltqqe5iz35ggbfu2ahrb3jx/app.bsky.feed.post/3lcoknlb43s2d,bafyreieslea6jzwj3htbma4qpxkrg6e6r62el7sht54lw2fwzfspyycjtm,post,2024-12-07T01:35:55.604Z,gossipcop-4580247171,1,0,tommygarrett.bsky.social,62,10,
at://did:plc:sxbfu7giy35hcpekhb7khwer/app.bsky.feed.post/3lcojuzyqti2m,bafyreiffswlcbqmvzwf3pfk6zozpwhr7qev5dbejw2qjr5zjr2mvkvb6ai,post,2024-12-07T01:22:09+00:00,gossipcop-4580247171,0,0,inbella.bsky.social,241,1,
at://did:plc:bwd565byt5g6x6arnxitz7de/app.bsky.feed.post/3lcodyjvz7c2x,bafyreieamszndjrskgoif5nhu2xcsl3hhwpnsccf4obiew6gqilct2urda,post,2024-12-06T23:36:47.096Z,gossipcop-4580247171,0,0,newsleaks.bsky.social,788,1013,
at://did:plc:qbqcp4m7k26kwkhzto2otroa/app.bsky.feed.post/3lcodriz7e22c,bafyreigsoxlox3f2fmjjmi5cbnul4ezye4hlrs4pvzfzqwzf7k4amhahaq,post,2024-12-06T23:32:51.272Z,gossipcop-4580247171,1,0,am12bskysocial.bsky.social,89,185,
at://did:plc:doxhhgtxqiv47tmcovpbcqai/app.bsky.feed.post/3lcod7jil552x,bafyreihasmspwsxhoqs445krm6kvvfjtp6iqu2eguiw4rj4l2odiyrb2f4,post,2024-12-06T23:22:46Z,gossipcop-4580247171,0,0,geniousgrow.bsky.social,229,0,
at://did:plc:pdwwczuwxtjzp2f7owmcoy4x/app.bsky.feed.post/3lcobgj66wc2i,bafyreifqfz3lvp2hbunxulsvehqigada6tnhm26jm2apqu2gljoksiwbfi,post,2024-12-06T22:50:54.853Z,gossipcop-4580247171,2,0,arlindars.bsky.social,6854,7515,
at://did:plc:stqhobzahznghdg2h56ljnak/app.bsky.feed.post/3lcoansmcp22y,bafyreigvn5ehjx6iton2ewhz6eierfkqv3xyxug566zcgqvhyssnuutlti,post,2024-12-06T22:37:05.891Z,gossipcop-4580247171,0,0,vmasnoticias.bsky.social,44,1,
at://did:plc:pggrejh3ispjo2ph36uh6my7/app.bsky.feed.post/3lco2txafd22y,bafyreiakpjrnlkupccrqi3hiybqq7muapt44xbne25fanm67rytcdblwhu,post,2024-12-06T20:53:09.620Z,gossipcop-4580247171,0,0,marlena.bsky.social,438,109,
at://did:plc:jwjklra5rseve3alnpzfe2il/app.bsky.feed.post/3lcnzwmhgrk2y,bafyreidbmgpudzm7njicxxgfvoka6dnpy7emkqwh3tqwtmhggyfzklgr6m,post,2024-12-06T20:36:45.238Z,gossipcop-4580247171,2,0,wikkywonka.bsky.social,105,40,
